55,547,844 (100.0%)  PROGRAM TOTALS
     7,760 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/cmp.rs:<litchi_opc::pkgreader::PackageReader>::classify_part_members::<soapberry_zip::office::IndexedArchive<litchi_opc::source_backed::SourceReader>>
     7,720 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/iter/macros.rs:<quick_xml::reader::Reader<&[u8]>>::read_event_impl::<()>
     7,720 ( 0.01%)  /rust/deps/hashbrown-0.17.1/src/map.rs:<litchi_opc::content_type::ContentTypeMap>::get
     7,680 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/alloc.rs:litchi_opc::content_type::required_attributes
     7,680 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/iter/macros.rs:litchi_opc::pkgreader::is_xml_id
     7,635 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/cmp.rs:<hashbrown::map::HashMap<alloc::string::String, smallvec::SmallVec<[litchi_opc::pkgreader::SerializedRelationship; 8]>, std::hash::random::RandomState>>::insert
     7,626 ( 0.01%)  ./malloc/./malloc/arena.c:realloc
     7,560 ( 0.01%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/zlib-rs-0.6.8/src/inflate.rs:zlib_rs::inflate::init [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     7,560 ( 0.01%)  /home/zhuhe/code/litchi-worktrees/before-08d968f8e/crates/litchi-opc/src/source_backed.rs:litchi_opc::source_backed::relationships_for_package_with_context::<smallvec::SmallVec<[litchi_opc::pkgreader::SerializedRelationship; 8]>> [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     7,520 ( 0.01%)  /home/zhuhe/code/litchi-worktrees/before-08d968f8e/crates/litchi-opc/src/content_type.rs:<litchi_opc::content_type::ContentTypeMap>::add_default [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     7,480 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs:<litchi_opc::packuri::PackURI>::new::<alloc::string::String>
     7,480 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/intrinsics/mod.rs:alloc::str::join_generic_copy::<str, u8, &str>
     7,440 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/iter/macros.rs:<soapberry_zip::office::IndexedArchiveNames<litchi_opc::source_backed::SourceReader> as core::iter::traits::iterator::Iterator>::next [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     7,440 ( 0.01%)  /home/zhuhe/code/litchi-worktrees/before-08d968f8e/crates/soapberry-zip/src/office.rs:<soapberry_zip::office::IndexedArchiveNames<litchi_opc::source_backed::SourceReader> as core::iter::traits::iterator::Iterator>::next
     7,438 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<memchr::arch::x86_64::avx2::memchr::Three>::find_raw_avx2
     7,400 ( 0.01%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/crc32fast-1.5.2/src/specialized/pclmulqdq.rs:crc32fast::specialized::pclmulqdq::calculate [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     7,400 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs:<memchr::arch::x86_64::avx2::memchr::Three>::find_raw_avx2
     7,320 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs:core::ptr::drop_glue::<litchi_opc::members::PartNameIndex>
     7,313 ( 0.01%)  /rust/deps/hashbrown-0.17.1/src/control/bitmask.rs:<litchi_opc::members::PartNameIndex>::insert
     7,200 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/result.rs:litchi_opc::content_type::required_attributes
     7,200 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/index.rs:<soapberry_zip::office::IndexedArchiveNames<litchi_opc::source_backed::SourceReader> as core::iter::traits::iterator::Iterator>::next
     7,200 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/str/iter.rs:litchi_opc::content_type::validate_content_type
     7,200 ( 0.01%)  /home/zhuhe/code/litchi-worktrees/before-08d968f8e/crates/litchi-core/src/source/file.rs:<litchi_core::source::file::FileSource as litchi_core::source::ReadAt>::version [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     7,200 ( 0.01%)  /home/zhuhe/code/litchi-worktrees/before-08d968f8e/crates/soapberry-zip/src/utils.rs:<soapberry_zip::office::IndexedArchive<litchi_opc::source_backed::SourceReader>>::from_reader_with_limits_and_policy
     7,200 ( 0.01%)  /rustc/48a229ceaefd4985c50990b14116b6d856af0985/library/alloc/src/raw_vec/mod.rs:alloc::fmt::format::format_inner
     7,120 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/alloc.rs:core::ptr::drop_glue::<soapberry_zip::office::IndexedArchive<litchi_opc::source_backed::SourceReader>>
     7,080 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<litchi_opc::pkgreader::PackageReader>::load_part_catalog::<soapberry_zip::office::IndexedArchive<litchi_opc::source_backed::SourceReader>>
     7,080 ( 0.01%)  /rust/deps/hashbrown-0.17.1/src/raw.rs:core::ptr::drop_glue::<litchi_opc::members::PartNameIndex>
     7,040 ( 0.01%)  /rust/deps/hashbrown-0.17.1/src/control/tag.rs:<litchi_opc::members::PartNameIndex>::insert
     7,000 ( 0.01%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/memchr-2.8.3/src/arch/generic/memchr.rs:<memchr::arch::x86_64::avx2::memchr::Two>::find_raw_avx2
     7,000 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs:core::ptr::drop_glue::<soapberry_zip::office::IndexedArchive<litchi_opc::source_backed::SourceReader>>
     7,000 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<litchi_opc::pkgreader::PackageReader>::parse_rels_xml_with_source
     6,926 ( 0.01%)  /rust/deps/hashbrown-0.17.1/src/control/bitmask.rs:<litchi_opc::content_type::ContentTypeMap>::get
     6,880 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/const_ptr.rs:<core::iter::adapters::skip::Skip<core::str::iter::Split<char>> as core::iter::traits::iterator::Iterator>::try_fold::<(), core::iter::traits::iterator::Iterator::any::check<&str, <litchi_opc::packuri::PackURI>::new<&str>::{closure#1}>::{closure#0}, core::ops::control_flow::ControlFlow<()>>
     6,880 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/result.rs:<litchi_opc::members::PartNameIndex>::insert
     6,809 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/intrinsics/mod.rs:<hashbrown::map::HashMap<alloc::string::String, smallvec::SmallVec<[litchi_opc::pkgreader::SerializedRelationship; 8]>, std::hash::random::RandomState>>::insert
     6,737 ( 0.01%)  /rust/deps/hashbrown-0.17.1/src/raw.rs:<hashbrown::map::HashMap<alloc::string::String, (), std::hash::random::RandomState>>::contains_key::<alloc::string::String>
     6,720 ( 0.01%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/zlib-rs-0.6.8/src/weak_slice.rs:zlib_rs::inflate::inflate
     6,720 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/num/mod.rs:<litchi_opc::pkgreader::PackageReader>::is_relationship_member
     6,720 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/iter/macros.rs:soapberry_zip::office::lookup_member_name
     6,720 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/str/validations.rs:soapberry_zip::office::lookup_member_name
     6,720 ( 0.01%)  /rust/deps/libc-0.2.185/src/unix/linux_like/linux_l4re_shared.rs:std::sys::fs::unix::try_statx
     6,640 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<hashbrown::raw::RawTable<(alloc::string::String, smallvec::SmallVec<[litchi_opc::pkgreader::SerializedRelationship; 8]>)>>::reserve_rehash::<hashbrown::map::make_hasher<alloc::string::String, smallvec::SmallVec<[litchi_opc::pkgreader::SerializedRelationship; 8]>, std::hash::random::RandomState>::{closure#0}>
     6,600 ( 0.01%)  /rust/deps/hashbrown-0.17.1/src/raw.rs:<hashbrown::raw::RawTable<(alloc::string::String, ())> as core::ops::drop::Drop>::drop [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     6,560 ( 0.01%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/smallvec-1.16.1/src/lib.rs:<smallvec::SmallVec<[litchi_opc::pkgreader::SerializedRelationship; 8]>>::try_reserve [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     6,560 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/../../stdarch/crates/core_arch/src/simd.rs:memchr::arch::x86_64::memchr::memchr2_raw::find_avx2
     6,534 ( 0.01%)  /rust/deps/hashbrown-0.17.1/src/raw.rs:<hashbrown::map::HashMap<alloc::string::String, (litchi_opc::packuri::PackURI, litchi_opc::content_type::ContentType), std::hash::random::RandomState>>::insert
     6,480 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/vec/into_iter.rs:<litchi_opc::members::PartNameIndex>::insert
     6,400 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/boxed.rs:<soapberry_zip::errors::Error as core::convert::From<soapberry_zip::errors::ErrorKind>>::from
     6,400 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs:soapberry_zip::office::clone_name_fallibly
     6,400 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs:<std::hash::random::RandomState as core::hash::BuildHasher>::hash_one::<&alloc::string::String>
     6,400 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<hashbrown::map::HashMap<alloc::string::String, soapberry_zip::office::EntryId, std::hash::random::RandomState>>::insert
     6,400 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mut_ptr.rs:<quick_xml::name::NamespaceResolver>::set_level
     6,400 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/index.rs:<quick_xml::name::NamespaceResolver>::set_level
     6,320 ( 0.01%)  /rustc/48a229ceaefd4985c50990b14116b6d856af0985/library/core/src/ptr/mod.rs:alloc::fmt::format::format_inner
     6,240 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs:litchi_opc::content_type::required_attributes
     6,240 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/string.rs:<alloc::string::String as core::fmt::Display>::fmt [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     6,240 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/cmp.rs:<litchi_opc::pkgreader::PackageReader>::is_relationship_member
     6,240 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/str/mod.rs:litchi_opc::content_type::validate_content_type
     6,161 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/intrinsics/mod.rs:<litchi_opc::content_type::ContentTypeMap>::get
     6,160 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/alloc.rs:core::ptr::drop_glue::<litchi_opc::members::PartNameIndex>
     6,154 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/../../stdarch/crates/core_arch/src/x86/sse2.rs:<hashbrown::map::HashMap<alloc::string::String, smallvec::SmallVec<[litchi_opc::pkgreader::SerializedRelationship; 8]>, std::hash::random::RandomState>>::insert
     6,120 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/slice.rs:litchi_opc::pkgreader::inspect_relationship_element
     6,120 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/../../stdarch/crates/core_arch/src/x86/sse2.rs:<hashbrown::raw::RawTable<(alloc::string::String, smallvec::SmallVec<[litchi_opc::pkgreader::SerializedRelationship; 8]>)>>::remove_entry::<hashbrown::map::equivalent_key<str, alloc::string::String, smallvec::SmallVec<[litchi_opc::pkgreader::SerializedRelationship; 8]>>::{closure#0}>
     6,120 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<litchi_opc::rel::Relationships>::for_source
     6,120 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/str/mod.rs:litchi_opc::pkgreader::inspect_relationship_element
     6,120 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/collections/hash/map.rs:<litchi_opc::rel::Relationships>::try_add_relationship
     6,080 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<hashbrown::map::HashMap<alloc::string::String, usize, std::hash::random::RandomState>>::insert
     6,080 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<hashbrown::raw::RawTable<(alloc::string::String, (litchi_opc::packuri::PackURI, litchi_opc::content_type::ContentType))>>::reserve_rehash::<hashbrown::map::make_hasher<alloc::string::String, (litchi_opc::packuri::PackURI, litchi_opc::content_type::ContentType), std::hash::random::RandomState>::{closure#0}>
     6,080 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<litchi_opc::packuri::PackURI>::from_rel_ref
     6,080 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/result.rs:litchi_opc::members::part_name_for_member
     5,880 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/result.rs:<alloc::raw_vec::RawVecInner<_>>::reserve::do_reserve_and_handle::<alloc::alloc::Global>
     5,840 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/option.rs:<litchi_opc::rel::Relationships>::try_add_relationship
     5,840 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mut_ptr.rs:alloc::str::join_generic_copy::<str, u8, &str>
     5,800 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs:alloc::str::join_generic_copy::<str, u8, &str>
     5,760 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<alloc::vec::Vec<litchi_opc::packuri::PackURI>>::push_mut
     5,760 ( 0.01%)  /home/zhuhe/code/litchi-worktrees/before-08d968f8e/crates/litchi-opc/src/limits.rs:litchi_opc::content_type::required_attributes
     5,726 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/cmp.rs:<soapberry_zip::office::IndexedArchive<litchi_opc::source_backed::SourceReader>>::metadata
     5,687 ( 0.01%)  ./malloc/./malloc/malloc.c:__libc_calloc2 [/usr/lib/x86_64-linux-gnu/libc.so.6]
     5,605 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/../../stdarch/crates/core_arch/src/x86/sse2.rs:<soapberry_zip::office::IndexedArchive<litchi_opc::source_backed::SourceReader>>::metadata
     5,602 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/intrinsics/mod.rs:<hashbrown::map::HashMap<alloc::string::String, soapberry_zip::office::EntryId, std::hash::random::RandomState>>::insert
     5,600 ( 0.01%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/memchr-2.8.3/src/arch/x86_64/avx2/memchr.rs:<memchr::arch::x86_64::avx2::memchr::Two>::find_raw_avx2 [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     5,600 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/../../stdarch/crates/core_arch/src/simd.rs:memchr::arch::x86_64::memchr::memchr_raw::find_avx2
     5,600 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/../../stdarch/crates/core_arch/src/x86/avx2.rs:<memchr::arch::x86_64::avx2::memchr::Two>::find_raw_avx2
     5,600 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/hash/mod.rs:<std::hash::random::RandomState as core::hash::BuildHasher>::hash_one::<&alloc::string::String> [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     5,600 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:soapberry_zip::office::clone_name_fallibly
     5,600 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/iter/macros.rs:<quick_xml::name::NamespaceResolver>::set_level
     5,600 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/mod.rs:<quick_xml::name::NamespaceResolver>::resolve_prefix
     5,600 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/str/pattern.rs:<litchi_opc::packuri::PackURI>::ext
     5,600 ( 0.01%)  /home/zhuhe/code/litchi-worktrees/before-08d968f8e/crates/litchi-opc/src/packuri.rs:<litchi_opc::packuri::PackURI>::ext [/home/zhuhe/code/litchi-worktrees/targets/0594-op-before/release/open-probe]
     5,600 ( 0.01%)  /rust/deps/hashbrown-0.17.1/src/raw.rs:core::ptr::drop_glue::<soapberry_zip::office::IndexedArchive<litchi_opc::source_backed::SourceReader>>
     5,600 ( 0.01%)  /rustc/48a229ceaefd4985c50990b14116b6d856af0985/library/core/src/ptr/mod.rs:std::sys::fs::unix::try_statx
     5,480 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs:<litchi_opc::pkgreader::PackageReader>::walk_relationship_graph::<soapberry_zip::office::IndexedArchive<litchi_opc::source_backed::SourceReader>>
     5,440 ( 0.01%)  /home/zhuhe/.rustup/toolchains/stable-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs:alloc::str::join_generic_copy::<str, u8, &str>
