experiment	leg	profile	binary_role	case	parts	p50_ns	p95_ns	p99_ns	mean_ns	sample_count	source_read_calls	source_read_bytes	source_version_calls	source_payload_read_calls	source_payload_read_bytes	source_max_in_flight_reads	lookup_count	output_sha256	report_sha256
mapless-binary-search	B2	normal	candidate	opc_casefold_source_lookup	256	21120	21211	22460	21149.100000000002	30	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_exact_lookup	256	2350	2370	2371	2349.3666666666663	30	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_case_alias_lookup	256	41400	41670	47500	41634.49999999999	30	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_genuine_miss_lookup	256	17660	17790	20341	17753.833333333332	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_eager_open	2047	3436660	3531836	3543756	3445970.833333333	30	-	-	-	-	-	-	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_open	2047	2467481	2508661	2518422	2471922.599999999	30	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_eager_lookup	2047	215510	223471	224161	217021.29999999996	30	-	-	-	-	-	-	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_lookup	2047	151056	161501	173231	152642.00000000003	30	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_exact_lookup	2047	2345	2400	2420	2347.7	30	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_case_alias_lookup	2047	304441	314561	315891	306599.6666666667	30	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_genuine_miss_lookup	2047	115335	145201	149901	119549.9	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_eager_open	2048	3468725	3532625	3533015	3471637.266666666	30	-	-	-	-	-	-	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_open	2048	2460140	2502921	2514391	2462344.1000000006	30	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_eager_lookup	2048	135061	140611	140941	135863.60000000003	30	-	-	-	-	-	-	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_lookup	2048	58216	63490	64050	58606.93333333333	30	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_exact_lookup	2048	66135	71950	73771	66672.7	30	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_case_alias_lookup	2048	66230	70991	71771	66629.96666666666	30	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_genuine_miss_lookup	2048	37230	42980	43221	37715.10000000001	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_eager_open	16384	31427213	32070241	32189172	31492560.466666676	30	-	-	-	-	-	-	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_open	16384	22682805	23562864	23772775	22733816.866666667	30	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_eager_lookup	16384	2101554	2109809	2131590	2100342.9333333336	30	-	-	-	-	-	-	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_lookup	16384	74255	79411	81261	74745.66666666666	30	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_exact_lookup	16384	83275	88831	89030	83698.40000000001	30	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_case_alias_lookup	16384	84490	89921	91720	84970.03333333333	30	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	B2	normal	candidate	opc_casefold_source_genuine_miss_lookup	16384	45205	45481	52470	45454.2	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	cfeecbf85da9de0e1f2b679b946fb01eafc341c0dc6380a9b40c15f3f62ce4c8
mapless-binary-search	A1	allocator	control	opc_casefold_eager_open	256	585932	592303	605663	585468.3666666668	30	-	-	-	-	-	-	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_open	256	417002	419272	419662	415534.7999999999	30	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_eager_lookup	256	28310	31090	33570	28580.800000000003	30	-	-	-	-	-	-	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_lookup	256	21865	22000	22000	21866.666666666664	30	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_exact_lookup	256	2270	2300	2310	2278.666666666667	30	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_case_alias_lookup	256	41700	45610	46420	43104.83333333333	30	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_genuine_miss_lookup	256	19960	24560	26111	20313.8	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_eager_open	2047	4692850	4709661	4727020	4693305.733333333	30	-	-	-	-	-	-	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_open	2047	3335339	3343455	3343924	3335456.4666666673	30	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_eager_lookup	2047	213386	219401	220961	214546.93333333332	30	-	-	-	-	-	-	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_lookup	2047	151831	161691	164280	153472.36666666673	30	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_exact_lookup	2047	2290	2310	2310	2291.3333333333335	30	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_case_alias_lookup	2047	304097	326952	365332	308502.8333333334	30	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_genuine_miss_lookup	2047	146270	148451	154991	125151.3	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_eager_open	2048	4700551	4709381	4713530	4699891.766666668	30	-	-	-	-	-	-	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_open	2048	3393480	3401795	3416935	3393967.0	30	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_eager_lookup	2048	206836	211661	212131	207752.9	30	-	-	-	-	-	-	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_lookup	2048	38285	43810	44270	38662.76666666666	30	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_exact_lookup	2048	2280	2310	2320	2284.6666666666656	30	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_case_alias_lookup	2048	70690	75470	75471	70993.26666666668	30	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_genuine_miss_lookup	2048	41400	46071	47610	41835.46666666665	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_eager_open	16384	41791886	43158498	43622499	41896970.53333334	30	-	-	-	-	-	-	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_open	16384	30636428	31503247	31508487	30715302.199999996	30	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_eager_lookup	16384	2841137	2862913	2907853	2843015.6999999997	30	-	-	-	-	-	-	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_lookup	16384	48565	48760	48860	48513.93333333333	30	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_exact_lookup	16384	2290	2320	2320	2294.6666666666665	30	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_case_alias_lookup	16384	90111	93880	96060	90544.06666666667	30	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A1	allocator	control	opc_casefold_source_genuine_miss_lookup	16384	49090	49320	49341	49111.200000000004	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	29e19de1d4d1328fb559716822b766984a09d13123dfda8630d222c47b403497
mapless-binary-search	A2	allocator	control	opc_casefold_eager_open	256	585202	592633	605203	584776.4666666668	30	-	-	-	-	-	-	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_open	256	413137	414752	415622	413136.13333333324	30	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_eager_lookup	256	23780	23790	23800	23774.46666666667	30	-	-	-	-	-	-	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_lookup	256	21710	22110	26900	21902.0	30	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_exact_lookup	256	2330	2350	2370	2328.7000000000003	30	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_case_alias_lookup	256	41870	45240	45781	42205.83333333333	30	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_genuine_miss_lookup	256	20125	20300	26540	20346.73333333333	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_eager_open	2047	4717265	4730331	4785210	4719579.766666666	30	-	-	-	-	-	-	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_open	2047	3366624	3371205	3371354	3366262.866666666	30	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_eager_lookup	2047	190456	196531	197241	191520.49999999997	30	-	-	-	-	-	-	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_lookup	2047	151900	161911	163291	154807.7	30	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_exact_lookup	2047	2360	2390	2400	2361.0333333333333	30	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_case_alias_lookup	2047	302411	310202	331141	305027.6666666667	30	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_genuine_miss_lookup	2047	147990	150211	153391	136613.96666666662	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_eager_open	2048	4703075	4713711	4715950	4703925.666666668	30	-	-	-	-	-	-	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_open	2048	3392460	3402494	3453375	3392977.366666666	30	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_eager_lookup	2048	175275	181370	182620	176469.09999999998	30	-	-	-	-	-	-	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_lookup	2048	37965	38080	43540	38110.13333333334	30	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_exact_lookup	2048	2335	2380	2390	2337.033333333333	30	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_case_alias_lookup	2048	69220	74110	75770	69762.36666666667	30	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_genuine_miss_lookup	2048	41350	45980	46870	41648.833333333336	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_eager_open	16384	42225442	43667228	44074100	42380850.566666655	30	-	-	-	-	-	-	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_open	16384	31196980	32029709	32057359	31174865.06666667	30	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_eager_lookup	16384	2219669	2232569	2237220	2220204.2666666666	30	-	-	-	-	-	-	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_lookup	16384	48631	48870	48931	48627.56666666668	30	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_exact_lookup	16384	2320	2340	2370	2324.033333333333	30	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_case_alias_lookup	16384	86435	91740	92440	86945.66666666666	30	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	A2	allocator	control	opc_casefold_source_genuine_miss_lookup	16384	50195	52790	56050	50534.933333333334	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	ec1b221ff7a89f63b259cf317ef2668f8f433fa338de6307078b9a312b465a65
mapless-binary-search	B1	allocator	candidate	opc_casefold_eager_open	256	586893	595803	597683	586646.0	30	-	-	-	-	-	-	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	1514020a31a66af5aab037f5dd56e915fd9281fc915606ca62f3ef1fdda4bbdd
