fixture	route	before_status	before_field1	before_field2	after_status	after_field1	after_field2	control_status	control_field1	control_field2	differs_raw	differs_normalized
test-data/ooxml/xlsx/Pivot2_Row_Subtotals_SortDescendingAll.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	1	0
test-data/ooxml/xlsx/Pivot2_Row_Subtotals_SortDescendingAll.xlsx	xlsx_source_backed_tab_state	OK	12677	17	OK	12677	17	OK	12677	17	0	0
test-data/ooxml/xlsx/Pivot3_Column_Grand_Subtotals.xlsx	xlsx_edit_save	OK	12713	17	OK	12713	17	OK	12713	17	0	0
test-data/ooxml/xlsx/Pivot3_Column_Grand_Subtotals.xlsx	xlsx_noop_save	OK	12716	17	OK	12716	17	OK	12716	17	0	0
test-data/ooxml/xlsx/Pivot3_Column_Grand_Subtotals.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	1	0
test-data/ooxml/xlsx/Pivot3_Column_Grand_Subtotals.xlsx	xlsx_source_backed_tab_state	OK	12716	17	OK	12716	17	OK	12716	17	0	0
test-data/ooxml/xlsx/Pivot4_Column_Grand_Subtotals_SortDescending.xlsx	xlsx_edit_save	OK	12732	17	OK	12732	17	OK	12732	17	0	0
test-data/ooxml/xlsx/Pivot4_Column_Grand_Subtotals_SortDescending.xlsx	xlsx_noop_save	OK	12734	17	OK	12734	17	OK	12734	17	0	0
test-data/ooxml/xlsx/Pivot4_Column_Grand_Subtotals_SortDescending.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	1	0
test-data/ooxml/xlsx/Pivot4_Column_Grand_Subtotals_SortDescending.xlsx	xlsx_source_backed_tab_state	OK	12734	17	OK	12734	17	OK	12734	17	0	0
test-data/ooxml/xlsx/SimpleMultiCell.xlsx	xlsx_edit_save	OK	8222	11	OK	8222	11	OK	8222	11	0	0
test-data/ooxml/xlsx/SimpleMultiCell.xlsx	xlsx_noop_save	OK	8123	11	OK	8123	11	OK	8123	11	0	0
test-data/ooxml/xlsx/SimpleMultiCell.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	0	0
test-data/ooxml/xlsx/SimpleMultiCell.xlsx	xlsx_source_backed_tab_state	OK	8123	11	OK	8123	11	OK	8123	11	0	0
test-data/ooxml/xlsx/SimpleNormal.xlsx	xlsx_edit_save	OK	7904	11	OK	7904	11	OK	7904	11	0	0
test-data/ooxml/xlsx/SimpleNormal.xlsx	xlsx_noop_save	OK	8871	12	OK	8871	12	OK	8871	12	0	0
test-data/ooxml/xlsx/SimpleNormal.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	0	0
test-data/ooxml/xlsx/SimpleNormal.xlsx	xlsx_source_backed_tab_state	OK	8871	12	OK	8871	12	OK	8871	12	0	0
test-data/ooxml/xlsx/SimpleScatterChart.xlsx	xlsx_edit_save	OK	18371	25	OK	18371	25	OK	18371	25	0	0
test-data/ooxml/xlsx/SimpleScatterChart.xlsx	xlsx_noop_save	OK	18278	25	OK	18278	25	OK	18278	25	0	0
test-data/ooxml/xlsx/SimpleScatterChart.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	0	0
test-data/ooxml/xlsx/SimpleScatterChart.xlsx	xlsx_source_backed_tab_state	OK	18278	25	OK	18278	25	OK	18278	25	0	0
test-data/ooxml/xlsx/SimpleStrict.xlsx	xlsx_edit_save	OK	8260	11	OK	8260	11	OK	8260	11	0	0
test-data/ooxml/xlsx/SimpleStrict.xlsx	xlsx_noop_save	OK	9225	12	OK	9225	12	OK	9225	12	0	0
test-data/ooxml/xlsx/SimpleStrict.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://purl.oclc.org/ooxml/officeDocument/relationships/extendedProperties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://purl.oclc.org/ooxml/officeDocument/relationships/extendedProperties'	ERR	Invalid("value-only edits refuse package relationship 'http://purl.oclc.org/ooxml/officeDocument/relationships/extendedProperties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://purl.oclc.org/ooxml/officeDocument/relationships/extendedProperties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	0	0
test-data/ooxml/xlsx/SimpleStrict.xlsx	xlsx_source_backed_tab_state	OK	9225	12	OK	9225	12	OK	9225	12	0	0
test-data/ooxml/xlsx/SimpleWithComments.xlsx	xlsx_edit_save	OK	10162	15	OK	10162	15	OK	10162	15	0	0
test-data/ooxml/xlsx/SimpleWithComments.xlsx	xlsx_noop_save	OK	10060	15	OK	10060	15	OK	10060	15	0	0
test-data/ooxml/xlsx/SimpleWithComments.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	1	0
test-data/ooxml/xlsx/SimpleWithComments.xlsx	xlsx_source_backed_tab_state	OK	10060	15	OK	10060	15	OK	10060	15	0	0
test-data/ooxml/xlsx/SingleCellTable.xlsx	xlsx_edit_save	OK	9585	12	OK	9585	12	OK	9585	12	0	0
test-data/ooxml/xlsx/SingleCellTable.xlsx	xlsx_noop_save	OK	9486	12	OK	9486	12	OK	9486	12	0	0
test-data/ooxml/xlsx/SingleCellTable.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	0	0
test-data/ooxml/xlsx/SingleCellTable.xlsx	xlsx_source_backed_tab_state	OK	9486	12	OK	9486	12	OK	9486	12	0	0
test-data/ooxml/xlsx/Sparklines.xlsx	xlsx_edit_save	OK	13250	11	OK	13250	11	OK	13250	11	0	0
test-data/ooxml/xlsx/Sparklines.xlsx	xlsx_noop_save	OK	13356	11	OK	13356	11	OK	13356	11	0	0
test-data/ooxml/xlsx/Sparklines.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	1	0
test-data/ooxml/xlsx/Sparklines.xlsx	xlsx_source_backed_tab_state	OK	13356	11	OK	13356	11	OK	13356	11	0	0
test-data/ooxml/xlsx/StructuredReferences.xlsx	xlsx_edit_save	OK	9426	13	OK	9426	13	OK	9426	13	0	0
test-data/ooxml/xlsx/StructuredReferences.xlsx	xlsx_noop_save	OK	10459	14	OK	10459	14	OK	10459	14	0	0
test-data/ooxml/xlsx/StructuredReferences.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	0	0
test-data/ooxml/xlsx/StructuredReferences.xlsx	xlsx_source_backed_tab_state	OK	10459	14	OK	10459	14	OK	10459	14	0	0
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	xlsx_edit_save	OK	300472	37	OK	300472	37	OK	300472	37	0	0
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	xlsx_noop_save	OK	325446	38	OK	325446	38	OK	325446	38	0	0
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	1	0
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	xlsx_source_backed_tab_state	OK	325446	38	OK	325446	38	OK	325446	38	0	0
test-data/ooxml/xlsx/Tables.xlsx	xlsx_edit_save	OK	53083	45	OK	53083	45	OK	53083	45	0	0
test-data/ooxml/xlsx/Tables.xlsx	xlsx_noop_save	OK	54387	46	OK	54387	46	OK	54387	46	0	0
